text,label
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",Scam
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",Scam
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,Scam
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",Scam
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Scam
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,Scam
"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",Scam
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",Scam
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,Scam
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,Scam
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,Scam
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,Scam
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",Scam
"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",Scam
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,Scam
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",Scam
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,Scam
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,Scam
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,Scam
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,Scam
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,Scam
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,Scam
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,Scam
"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",Scam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,Scam
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",Scam
88800 and 89034 are premium phone services call 08718711108,Scam
"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",Scam
Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,Scam
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,Scam
<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,Scam
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",Scam
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,Scam
08714712388 between 10am-7pm Cost 10p,Scam
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,Scam
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,Scam
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,Scam
Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,Scam
U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,Scam
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",Scam
You have an important customer service announcement from PREMIER.,Scam
"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",Scam
Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,Scam
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,Scam
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,Scam
Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),Scam
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",Scam
"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",Scam
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",Scam
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,Scam
You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,Scam
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Scam
"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",Scam
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",Scam
25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,Scam
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,Scam
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",Scam
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,Scam
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,Scam
Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,Scam
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",Scam
Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,Scam
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,Scam
PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,Scam
Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,Scam
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,Scam
"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",Scam
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,Scam
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,Scam
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,Scam
Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Scam
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",Scam
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",Scam
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,Scam
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",Scam
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",Scam
How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),Scam
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Scam
Filthy stories and GIRLS waiting for your,Scam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,Scam
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",Scam
Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,Scam
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",Safe
Ok lar... Joking wif u oni...,Safe
U dun say so early hor... U c already then say...,Safe
"Nah I don't think he goes to usf, he lives around here though",Safe
Even my brother is not like to speak with me. They treat me like aids patent.,Safe
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,Safe
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",Safe
I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,Safe
I HAVE A DATE ON SUNDAY WITH WILL!!,Safe
Oh k...i'm watching here:),Safe
Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,Safe
Fine if thats the way u feel. Thats the way its gota b,Safe
Is that seriously how you spell his name?,Safe
I‘m going to try for 2 months ha ha only joking,Safe
So ü pay first lar... Then when is da stock comin...,Safe
Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,Safe
Ffffffffff. Alright no way I can meet up with you sooner?,Safe
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,Safe
Lol your always so convincing.,Safe
Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,Safe
"I'm back &amp; we're packing the car now, I'll let you know if there's room",Safe
Ahhh. Work. I vaguely remember that! What does it feel like? Lol,Safe
"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",Safe
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,Safe
K tell me anything about you.,Safe
For fear of fainting with the of all that housework you just did? Quick have a cuppa,Safe
Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,Safe
"Oops, I'll let you know when my roommate's done",Safe
I see the letter B on my car,Safe
Anything lor... U decide...,Safe
Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,Safe
Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,Safe
"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",Safe
WHO ARE YOU SEEING?,Safe
Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,Safe
No calls..messages..missed calls,Safe
Didn't you get hep b immunisation in nigeria.,Safe
"Fair enough, anything going on?",Safe
"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",Safe
U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,Safe
What you thinked about me. First time you saw me in class.,Safe
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",Safe
K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,Safe
"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",Safe
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,Safe
"Sorry, I'll call later in meeting.",Safe
Tell where you reached,Safe
Yes..gauti and sehwag out of odi series.,Safe
Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,Safe
Ha ha ha good joke. Girls are situation seekers.,Safe
Its a part of checking IQ,Safe
"Sorry my roommates took forever, it ok if I come by now?",Safe
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,Safe
"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",Safe
I plane to give on this month end.,Safe
Wah lucky man... Then can save money... Hee...,Safe
Finished class where are you.,Safe
HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,Safe
K..k:)where are you?how did you performed?,Safe
U can call me now...,Safe
I am waiting machan. Call me once you free.,Safe
Thats cool. i am a gentleman and will treat you with dignity and respect.,Safe
I like you peoples very much:) but am very shy pa.,Safe
Does not operate after  &lt;#&gt;  or what,Safe
Its not the same here. Still looking for a job. How much do Ta's earn there.,Safe
"Sorry, I'll call later",Safe
K. Did you call me just now ah? ,Safe
Ok i am on the way to home hi hi,Safe
You will be in the place of that man,Safe
Yup next stop.,Safe
"I call you later, don't have network. If urgnt, sms me.",Safe
For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,Safe
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,Safe
I'm really not up to it still tonight babe,Safe
"Ela kano.,il download, come wen ur free..",Safe
Yeah do! Don‘t stand to close tho- you‘ll catch something!,Safe
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,Safe
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,Safe
Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,Safe
Watching telugu movie..wat abt u?,Safe
i see. When we finish we have loads of loans to pay,Safe
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",Safe
I see a cup of coffee animation,Safe
Please don't text me anymore. I have nothing else to say.,Safe
Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,Safe
I'm still looking for a car to buy. And have not gone 4the driving test yet.,Safe
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",Safe
Umma my life and vava umma love you lot dear,Safe
Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,Safe
"Aight, I'll hit you up when I get some cash",Safe
How would my ip address test that considering my computer isn't a minecraft server,Safe
I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,Safe
Dont worry. I guess he's busy.,Safe
What is the plural of the noun research?,Safe
Going for dinner.msg you after.,Safe
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,Safe
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",Safe
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",Safe
Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,Safe
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,Safe
here is my new address -apples&pairs&all that malarky,Safe
I am going to sao mu today. Will be done only at 12 ,Safe
Ü predict wat time ü'll finish buying?,Safe
"Good stuff, will do.",Safe
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",Safe
Are you there in room.,Safe
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,Safe
K..k:)how much does it cost?,Safe
I'm home.,Safe
"Dear, will call Tmorrow.pls accomodate.",Safe
First answer my question.,Safe
I only haf msn. It's yijue@hotmail.com,Safe
He is there. You call and meet him,Safe
No no. I will check all rooms befor activities,Safe
Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,Safe
"K, text me when you're on the way",Safe
"Sir, Waiting for your mail.",Safe
"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",Safe
I know you are. Can you pls open the back?,Safe
Yes see ya not on the dot,Safe
Whats the staff name who is taking class for us?,Safe
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,Safe
K..i deleted my contact that why?,Safe
Sindu got job in birla soft ..,Safe
The wine is flowing and i'm i have nevering..,Safe
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,Safe
Ok... Ur typical reply...,Safe
"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",Safe
Aaooooright are you at work?,Safe
I'm leaving my house now...,Safe
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",Safe
Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,Safe
New car and house for my parents.:)i have only new job in hand:),Safe
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,Safe
I place all ur points on e cultures module already.,Safe
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",Safe
Great escape. I fancy the bridge but needs her lager. See you tomo ,Safe
Yes :)it completely in out of form:)clark also utter waste.,Safe
"Sir, I need AXIS BANK account no and bank address.",Safe
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",Safe
What time you coming down later? ,Safe
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",Safe
"Well, i'm gonna finish my bath now. Have a good...fine night.",Safe
Let me know when you've got the money so carlos can make the call,Safe
U still going to the mall?,Safe
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",Safe
Text her. If she doesnt reply let me know so i can have her log in,Safe
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,Safe
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,Safe
Lol no. U can trust me.,Safe
ok. I am a gentleman and will treat you with dignity and respect.,Safe
"He will, you guys close?",Safe
Going on nothing great.bye,Safe
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,Safe
"Haha awesome, be there in a minute",Safe
Have you got Xmas radio times. If not i will get it now,Safe
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,Safe
I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,Safe
Hi :)finally i completed the course:),Safe
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,Safe
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,Safe
Gud mrng dear hav a nice day,Safe
Did u got that persons story,Safe
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,Safe
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,Safe
"Found it, ENC  &lt;#&gt; , where you at?",Safe
I sent you  &lt;#&gt;  bucks,Safe
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,Safe
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,Safe
Goodmorning sleeping ga.,Safe
U call me alter at 11 ok.,Safe
Ü say until like dat i dun buy ericsson oso cannot oredi lar...,Safe
"Aight yo, dats straight dogg",Safe
You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,Safe
Both :) i shoot big loads so get ready!,Safe
"What's up bruv, hope you had a great break. Do have a rewarding semester.",Safe
Home so we can always chat,Safe
K:)k:)good:)study well.,Safe
Yup... How ü noe leh...,Safe
Sounds great! Are you home now?,Safe
Finally the match heading towards draw as your prediction.,Safe
Tired. I haven't slept well the past few nights.,Safe
Easy ah?sen got selected means its good..,Safe
I have to take exam with march 3,Safe
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,Safe
Ok no prob. Take ur time.,Safe
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,Safe
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,Safe
Would really appreciate if you call me. Just need someone to talk to.,Safe
Hey company elama po mudyadhu.,Safe
"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",Safe
Dear good morning now only i am up,Safe
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,Safe
Dear we are going to our rubber place,Safe
"Sorry battery died, yeah I'm here",Safe
Yes:)here tv is always available in work place..,Safe
I have printed it oh. So  &lt;#&gt;  come upstairs,Safe
Or ill be a little closer like at the bus stop on the same street,Safe
Where are you?when wil you reach here?,Safe
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",Safe
Tomarrow final hearing on my laptop case so i cant.,Safe
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,Safe
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",Safe
"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",Safe
U don't remember that old commercial?,Safe
Too late. I said i have the website. I didn't i have or dont have the slippers,Safe
I asked you to call him now ok,Safe
Kallis wont bat in 2nd innings.,Safe
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,Safe
Ranjith cal drpd Deeraj and deepak 5min hold,Safe
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",Safe
What you doing?how are you?,Safe
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",Safe
"I'm back, lemme know when you're ready",Safe
Don't necessarily expect it to be done before you get back though because I'm just now headin out,Safe
Mmm so yummy babe ... Nice jolt to the suzy,Safe
Where are you lover ? I need you ...,Safe
I‘m parked next to a MINI!!!! When are you coming in today do you think?,Safe
Yup,Safe
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,Safe
MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,Safe
Why you Dint come with us.,Safe
Same. Wana plan a trip sometme then,Safe
"Not sure yet, still trying to get a hold of him",Safe
The evo. I just had to download flash. Jealous?,Safe
"Come to mu, we're sorting out our narcotics situation",Safe
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",Safe
"Usf I guess, might as well take 1 car",Safe
No objection. My bf not coming.,Safe
Thanx...,Safe
Tell rob to mack his gf in the theater,Safe
"Awesome, I'll see you in a bit",Safe
Just sent it. So what type of food do you like?,Safe
All done? All handed in? Celebrations in full swing yet?,Safe
You got called a tool?,Safe
"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve..",Safe
Ok. I asked for money how far,Safe
Okie...,Safe
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",Safe
"K, I might come by tonight then if my class lets out early",Safe
Ok..,Safe
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,Safe
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",Safe
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",Safe
Hey you told your name to gautham ah?,Safe
Haf u found him? I feel so stupid da v cam was working.,Safe
Oops. 4 got that bit.,Safe
Are you this much buzy,Safe
I accidentally deleted the message. Resend please.,Safe
Unless it's a situation where YOU GO GURL would be more appropriate,Safe
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,Safe
I cant pick the phone right now. Pls send a message,Safe
Need a coffee run tomo?Can't believe it's that time of week already,Safe
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",Safe
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",Safe
Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,Safe
He is a womdarfull actor,Safe
Yup... From what i remb... I think should be can book... ,Safe
Jos ask if u wana meet up?,Safe
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,Safe
Where are the garage keys? They aren't on the bookshelf,Safe
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,Safe
